url,artist,track,submitter,guesser,guess,like,dislike
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Stephan,Stu,,
https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Ligia,Luci,Tess,X,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Stu,,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Joseph,Antonio,X,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Anna,,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Rich,Stu,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Dilshad,Stu,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Ligia,,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Tess,Rich,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Antonio,Ana,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Rob,Stephan,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Ana,Rich,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Stephan,,,
https://open.spotify.com/track/2He3NOyqtLNE3RQPpeDdSb,Deee-Lite,Groove Is in the Heart,Stephan,Luci,Stu,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Stu,,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Joseph,,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Anna,,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Rich,Ligia,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Dilshad,Tess,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Ligia,,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Tess,Joseph,,
